Post ID,Blog Name,Post Type,Tags,Post Summary,Label
744031377740218368,leslie-redirects-here,text,"['witch', 'witchblr', 'witchy aesthetic', 'aesthetic', 'witchy', 'op', 'tarot', 'tarotblr', 'tarot aesthetic']",,0
744017126714703872,999lcf,text,"['witch', 'traditional witchcraft', 'witchcraft 101', 'witchy', 'paganism', 'wiccan', 'pagan', 'grimoire', 'witch spells', 'spell', 'witches', 'bruja', 'wiccablr']",,0
743989098679795712,spooky-yumi,text,"['witchy', 'witchcraft community', 'witch blog', 'witchy shit', 'witchy things', 'witchy vibes', 'witchcraft', 'witchblr', 'third eye', 'mystic', 'look me in the third eye when speaking to me', 'intuition']",Look me in the third eye when speaking to me.,0
743988977928896512,spooky-yumi,text,"['witchy', 'witchy women', 'witches of tumblr', 'getting lit', 'palo santo', 'witchcraft community', 'witch blog', 'witchy shit', 'practical witch']",The only thing getting lit tonight is my Palo Santo.,0
743982891455938561,honeylovecity,text,"['witch', 'witchblr', 'witch aesthetic', 'witch art', 'witchy', 'purple', 'pink', 'pinkcore', 'pink aesthetic', 'brown girl energy', 'brown girl artist', 'brown girl mood', 'brown girl anime', 'moe', 'anime girl', 'anime', 'anime drawing', 'anime artist', 'fantasy artist', 'cute illustration', 'kawaii aesthetic', 'digital illustration', 'kawaiiart', 'kawaiicore', 'cute art', 'pastel pink', 'pastel', 'kawaii', 'kawaii art', 'illustration']","Sparkle Sparkle! 
---
Bluesky | Ko-fi | Redbubble | Instagram | Commissions",0
743973172023640064,foragewitch,text,"['witchcraft', 'wicca', 'witchy', 'witches', 'spellwork', 'etsy', 'spell jar', 'spell jars', 'spelljar', 'etsy shop']","Beginner witchcraft kits available now!
https://www.etsy.com/shop/electricmoonshop",0
743972929380990977,killaamoon,photo,"['witch', 'witchy', 'witchythings', 'witchy things', 'crystal witch', 'astrology witch', 'celestial witch', 'cosmic witch', 'witchcraft', 'witchcore', 'tarot', 'tarot witch', 'dark', 'dark grunge', 'dark aesthetic', 'dark and moody', 'photography', 'grunge aesthetic', 'grunge']",🌙,0
743969449013624832,kentnaturaltribrid,text,"['witchy vibes', 'witchy things', 'witchy', 'witches', 'season of the witch', 'witchy stuff', 'witchy items', 'witchcore', 'witchy art', 'magic stones', 'magic hour', 'magical seasons', 'magical arts', 'magical', 'magic']","“You know what? I don’t want her to be happy. I want her to be miserable, just like I am.” 
Left: Silver and Black, SarioChrome...",0
744073869723353088,purplewitchycat,text,"['magic', 'modern witch', 'paganism', 'plants', 'solitary witch', 'wicca', 'witch', 'witch aesthetic', 'witchcore', 'witchcraft', 'witches kitchen', 'witchery', 'witch life', 'witch stuff', 'witch style', 'witch things', 'witch vibes', 'witchy', 'witchy aesthetic', 'witchy kitchen', 'witchy stuff', 'witchy things', 'witchy vibes']",,0
744073776585719808,theflytrap,text,"['plants', 'flowers', 'trader joes']",My plant from Trader Joe’s finally blossoming… 🪴,0
744069370661191680,degenerate-gardener,text,"['plant photography', 'plants', 'plant blog', 'plantas', 'plantblr', 'plantcore', 'plantlife', 'soft aesthetic', 'beige art', 'beigevibes', 'light tones', 'neutral tones', 'neutral aesthetic', 'beige tones', 'beige aesthetic', 'neutrals', 'beige', 'dark aesthetic', 'dark art', 'dark green', 'house plants', 'plant mom', 'plant daddy']",One of my new babies 🖤🌱,0
744068929741275136,ishikorokoroishi,text,"['original', 'flowers', 'flower', 'plant', 'plants', 'snow', 'winter', 'photography', 'photographers-on-tumblr']","“  Flowers and Plants   ”
Photo by Ishikoro. Japan.
Love & Peace!",0
744068735959236608,snowshinobi,text,"['congrats bagel', 'sansevieria', 'plants', 'snowswords', 'plantbagel', 'snake plant']",Bagel is having his third child,0
744067762925764608,therudegarden,text,"['plants', 'carnivorousplants', 'carnivorous', 'carnivorousplant', 'carnivore', 'plant', 'plantaddict', 'nature', 'seedlings', 'venus fly trap', 'flowers']",Tiniest flytrap to flower,0
744067329642627072,artisticmenace,text,"['artisticmenace', 'menacearticity', 'plants', 'martch', 'martch 2024', 'mARTch']",day four! i love plants. leaves are so funky. love me some wildflowers too.,0
744066324534263809,naturalhealth09,text,"['healthy living', 'healthcare', 'garden', 'plants', 'plantlife', 'indoor plants', 'potted plants', 'house plants', 'plantblr', 'plant']",Bring nature inside your home! Fabulous Garden Ideas For Small Spaces,0
744065321831448576,sunitadevi264,text,"['santrampaljimaharaj', 'flowers', 'plants', 'kanirisgod']","#अयोध्याभंडारा_By_संतरामपालजी
The food is very wonderful and wonderful, Sant Rampal Ji Maharaj and Bhandara are getting the most...",0
744063445040873472,wiley-treehouse-gardens,text,"['yellow flowers', 'plant photography', 'plant blog', 'plants', 'neighborhoodsightseeing', 'california', 'flowers', 'garden', 'nature', 'original photography']",,0
744062653503340544,aquaplant,text,"['plants', 'plant', 'plantblr', 'succulent', 'succulents', 'cactus', 'potted plants', 'houseplants', 'cacti', 'cacti and desert plants', 'anthurium', 'spadix', 'flowers', 'floral', 'blumen', 'Blume', 'flamingo flower', 'angiosperm', 'flowering plants']",Flamingo Flower/ Anthurium,0
744061680354541568,bumblebee-cottage,text,"['Alpine gypsophila', 'flowers', 'spring', 'plants']",,0
744061234100535296,feshtunk,text,"['poll', 'polls', 'plants', 'aquatic plants', 'aquarium', 'aquarium plants']","Favourite aquatic plant (out of these)
Anubias
Vallisineria
Cryptocoryne
Echinodorus bleheri (Amazon sword)
Ludwigia
Elodea...",0
744058950420414464,soysville,text,"['plants', 'indoor plants', 'plantkeeping']","When you don't have pins to hold down the bald stems on your string of hearts, so you use a ceramic turtle you got from your...",0
744057989360664576,miss-luigi,text,"['kickstart babbles', 'plants', 'wildlife', 'alabama']","spring's a sprunging
Picture 1 & 3: common blue violet (viola sororia) Native wildflower
Picture 2: Little sweet betsy (trillium...",0
744069643713511424,disarmluna,text,"['bradley cooper', 'street style', 'style', 'fashion']",,0
744068932341809152,disarmluna,text,"['sydney sweeney', 'denim', 'fashion', 'style', 'street style', 'NYC']",,0
744066245763153920,mrmousetolliver,text,"['style', 'classic', 'street style', 'menswear', 'casual']",,0
744054133538029568,jadoresimone,text,['street style'],Ig @thesartorialist,0
744053745916248064,aldafresh24,text,"['original photographers', 'dope', 'illustration', 'photography', 'street style', 'fresh', 'art', 'backgrounds', 'comics', 'fashion']",,0
744053676045451264,cutegirlfashionbymarcia,text,"['street style', 'outfit', 'street wear', 'street fashion']",,0
744042500241670144,praiseonoowu,text,"['clothes', 'fashion', 'street style', 'fypツ']",,0
744040163321249792,kingknull,text,"['erling haaland', 'erling håland', 'street fashion', 'street style', 'street wear', 'streetwear', 'nike', 'jordan', 'manchester city', 'man city']",,0
744040041936044032,kingknull,text,"['street fashion', 'street style', 'street wear', 'streetwear', 'joker', 'heath ledger', 'the dark knight', 'dc comics']",,0
744039529941532672,kingknull,text,"['lebron james', 'nike', 'street fashion', 'street style', 'street wear', 'streetwear', 'aime leon dore']",👑,0
744039121263132672,nyc-looks,text,"['nyc looks', 'street style', 'street fashion', 'new york', 'style', 'outfit', 'vintage', 'ootd', 'fashion', 'new york street style']","Delta Rae Read, 20",0
744038075252047872,tuffyyy,text,"['photography', 'street style']",,0
744014870624763904,cupidhaseul,text,"['street style', 'london fashion week', 'fashion photography', 'fashion week', 'paris fashion week', '7']","Street style at London Fashion Week and Paris Fashion Week, photos by Launchmetrics Spotlight",0
744014653805510656,cupidhaseul,text,"['fashion week', 'street style', 'fashion photography', 'london fashion week', 'paris fashion week', '7']","Street style at London Fashion Week and Paris Fashion Week, photos by Launchmetrics Spotlight",0
744011616140525568,stylestream,text,"['pc: celebsfirst', 'sydney sweeney', 'bottega veneta', 'staud', 'street style', '2024']",Sydney Sweeney | Bottega Veneta ensemble • Staud boots | Street Style: New York | 2024,0
744068769152942080,ivorywork,text,"['photography', 'ivorywork', 'minimalism', 'homedecor', 'bedroom', 'interiordesign', 'woodworking', 'wood furniture', 'design', 'aesthetic', 'architecture', 'uploads', 'tumblr']",,0
744059627898109952,3t6s9n,text,"['gif', 'loop', 'minimalism', 'motion', 'art', 'HD', '369', 'line&dot']",Line + Dot,0
744059399666122752,anonymousdormhacks,text,"['eye contact with the abyss', ""Paris' decluttering journey"", 'personal', 'cleaning', 'minimalism']",I'm eternally trying to declutter my items but so many clothing decluttering tips don't work for me. If I put clothes in a box...,0
744049387278352384,leibal,text,"['minimalism', 'minimal', 'minimalist interior', 'interior design', 'leibal']","Le Chalet Mont-Blanc is a minimalist home located in Mont-Blanc, Canada, designed by Mariane Gourdeau. This project champions...",0
744044335150104576,miamaimania,photo,"['installation', 'minimalism', 'lee ufan', 'dialogue series', 'korean art', 'contemporary', 'east asian art', 'art', 'sculpture']","Intertwined Spaces: Lee Ufan's Dialogue, 2006",0
744037522969133056,matchamatea,text,"['minimalism', 'beige aesthetic', 'aesthetics', 'natural aesthetic', 'interior design', 'interiors', 'beige interior']",Zhuomu,0
744029975924162560,miamaimania,photo,"['landscape', 'contemporary', 'minimalism', 'textural', 'abstract', 'photography', 'earth tones', 'peter holzhauer']","Echoes of Earth: 'Landslide, 2015' by Peter Holzhauer",0
744013330056871936,openmindwildmind,photo,"['experimental', 'minimalism', 'film', 'nature', 'texture', 'pattern', 'aesthetic', 'architecture', 'neon', 'glitch art', 'ai art', 'oldschool', 'dark art', 'gothic', 'space', 'ai generated', 'art']",,0
744012828687695872,miamaimania,photo,"['serge marshennikov', 'minimalism', 'portrait', 'russian', 'contemporary']",Silent Stories of Serge Marshennikov,0
744003599039954944,manoelt-finisterrae,text,"['finisterrae', 'atlantic ocean', 'minimalism', 'fotógrafos galegos']","coida as flores e as plantas deste xardín
© Manoel T, 2024",0
743983761135484928,grvnge-archive,text,"['2014 tumblr', '2015 tumblr', '2016 tumblr', 'soft grunge', 'minimalism', 'tumblr grunge', 'tumblr aesthetic', 'hippie aesthetic', 'archive']",2015 tumblr/insta/youtube health and lifestyle trends,0
743979662699577344,nonsense-aesthetics,text,"['minimalism', 'minimalist interior', 'minimalist moodboard', 'pink', 'beige', 'unreality', 'made-up aesthetic', 'nonsense aesthetic', 'aesthetic', 'aesthetics', 'aesthetic moodboard', 'moodboard aesthetic', 'Turns out this is actually a fucking thing called “sad beige”????']",Neo-arcadia minimalism,0
743959474087280640,brookemoonie,text,"['aesthetic', 'photography', 'art', 'minimal techno', 'minimalism', 'design', 'photoshoot', 'vinyl', 'vinyl records', 'vintage', 'vinylcollector', 'vinylcollection', 'vinylcommunity', 'feeling blue', '90s minimalism', 'grey']",,0
743954502293553152,manoelt-finisterrae,text,"['finisterrae', 'minimalism']","ocean K [3]
Unha homenaxe a Paul Klee dende o mar
© Manoel T, 2024",0
743942390732177408,leibal,text,"['minimalism', 'minimal', 'minimalist', 'minimal interior', 'interior design', 'minimalist interior', 'leibal']","Anchorvale Isles is a minimalist home located in Singapore, designed by INTHEORY Design. This particular apartment renovation...",0
744055652098392064,hellsgate-roadhouse,text,"['urban decay', 'abandoned', 'urban exploration', 'urbex', 'urban photography', 'ruins', 'urban landscape', 'landscape', 'apocalypse', 'apocalyptic', 'dystopia', 'dystopian', 'postapocalypse', 'postapo', 'postapocalyptic', 'postapoc', 'wasteland', 'wastelands', 'fallout', 'postnuclear', 'biohazard', 'pandemic', 'doomsday preppers', 'scifi', 'preppers', 'doomsday', 'outbreak', 'Pripyat', 'hazmat', 'nuclear']",Pripyat,0
744028026748239872,jaybun3030,text,"['jaybun3030', 'houston', 'urban exploration', 'photographers on tumblr', 'dthtx', 'urbex', 'downtownhouston', 'streetphotography', 'lensblr', 'rain', 'rain photography']",,0
744022083726606336,c1nnamon-gir1,text,"['i learned how to properly use a spray paint can this day', 'urban exploration']",,0
743956405414936576,minkstudios1-photoblog,text,"['photographers on tumblr', 'original photography', 'paint and rust', 'urban exploration', 'in the details', 'texture and color', 'minkstudios']","texture and color
© minkstudios 2024",0
743920936326217728,lux-1975,text,"['urban exploration', 'abandoned buildings']",Bronx State Hospital (via The Proper People on yt),0
743920564554661888,lux-1975,text,"['urban exploration', 'abandoned buildings']","“If you are so smart why are you here”
Writing on wall in Bronx State Hospital quiet room (via The Proper People on yt)",0
743873128364703744,staticspaces,text,"['abandoned', 'urbex', 'urban exploring', 'urban exploration', 'bandos', 'abandoned buildings', 'abandoned places', 'forgotten', 'abandoned houses', 'forgotten buildings', 'abandoned homes', 'forgotten places', 'abandoned time capsules', 'time capsule homes', 'time capsule houses', 'videos', 'youtube', 'Youtube']","Knight in Shining Armour
As always, here is the video walkthrough!!
Let's move down the hall and take a look at the master...",0
743716512327696384,secure096,text,"['kodak easyshare', 'photography', 'tunnels', 'urban exploration']",marshall,0
743707915683299328,rococo-rondo,text,"['photography', 'digital photography', 'urban exploration', 'urbex', 'abandoned', 'urban decay', 'rust belt', 'factory', 'machinery', 'industrial', 'night', 'dark', 'spooky', 'rococo photo']",PB 7,0
743698698259873792,staticspaces,text,"['abandoned', 'urbex', 'urban exploring', 'urban exploration', 'bandos', 'abandoned buildings', 'abandoned places', 'forgotten', 'abandoned houses', 'forgotten buildings', 'abandoned homes', 'forgotten places', 'abandoned time capsules', 'time capsule houses', 'time capsule house', 'time capsule homes', 'videos', 'Youtube']","Knight in Shining Armour
Check out the video here if you like!!
Today we move into the living and dining rooms that had...",0
743685600383811584,summerbee53,text,"['horror', 'abandoned', 'ghost town', 'urban exploration', 'horror movies', 'haunted', 'why is it always me', 'ireland']","I moved to rural Ireland in September and have just discovered, 6 months later, that the village I'm living in is actually a...",0
743674958079721472,antlerthorns,text,"['urbex', 'abandoned', 'exploring', 'urban exploration', 'it’s so beautiful to see human buildings and creation get swallowed back up by nature as soon as they’re abandoned', 'rip']","rest in peace this beautiful funky spot that is now being bulldozed and turned into apartment complexes
it was right across from...",0
743513850303873024,jonkwasnyczka,text,"['photography', 'architecture', 'urban exploration', 'urbex', 'blackandwhite photography', 'bnw of our world', 'black and white', 'bnw planet', 'bnwphotography', 'noir photography', 'architecture photography', 'statue', 'sculpture', 'goat', 'urban parks', 'black and white landscapes', 'landscape photography', 'berlin', 'east berlin', 'friedrichshain', 'ddr', 'bnw zone', 'bnw society', 'bnw captures', 'bnw', 'urbex germany', 'germany', 'city', 'urban explorers', 'urban photography']","Volkspark Friedrichshain, Berlin, Germany",0
743471291173093376,urban-tombraider,text,"['urbex', 'urban exploration', 'decay', 'abandoned', 'abandoned fdgb home', 'urbex germany', 'derelict', 'lost place', 'urban exploring', 'urban decay', 'photography']","On a cold and snowy day, part I.
Abandoned FDGB home, Germany, February 2019.",0
743424396532776960,canaries-sing,text,"['urban exploration', 'the magnus protocol', 'tmagp', 'ai generated']",Found this house while looking around the North End. Weird grafitti...,0
744056195593175040,hellomynamesjon,text,"['bread', 'photography', 'food art', 'food photography']",ig: david_stark_design,0
744056122653147136,prettylittleyummers,photo,"['Cookies', 'Snickerdoodle', 'recipe', 'foodgasm', 'food photography', 'cooking', 'delicious', 'foodporn', 'tasty', 'healthy recipes', 'food', 'How to Cook', 'KMT', 'Kitch Me THAT', 'Food Porn', 'FoodGasm', 'January']",Grandma Ruth’s Snickerdoodle Cookies !! | Cookies,0
